# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 edev_S1 sdev_S1 bcdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 edev_S2 sdev_S2 bcdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 edev_S3 sdev_S3 bcdev_S3 NDVI_S3 LAI_S3 MNDWI_S3 rain_S3 slope
1.000000 0.081155 0.054125 0.079764 0.207729 0.211016 0.142630 0.116304 0.179251 0.203055 3.121598 5.771819 3.178335 0.441209 0.777862 -0.452277 304.188721 0.048262 0.040758 0.068177 0.247991 0.171347 0.097883 0.091435 0.210522 0.249305 2.295345 4.895958 2.459188 0.671954 1.334519 -0.438179 553.776367 0.052254 0.044204 0.069649 0.216967 0.183868 0.115608 0.091711 0.188904 0.216339 2.452756 4.707722 2.410487 0.612316 1.120046 -0.453626 765.479675 2.635231
1.000000 0.097603 0.040950 0.067139 0.236634 0.245666 0.169230 0.138686 0.199133 0.228895 1.830509 4.318700 2.065591 0.423035 0.741780 -0.565790 206.077148 0.094216 0.046191 0.066648 0.180296 0.234990 0.201327 0.120079 0.157915 0.178686 2.249166 4.068763 2.287089 0.336471 0.465133 -0.563116 720.300781 0.041766 0.028771 0.055592 0.333857 0.145924 0.076876 0.083265 0.259180 0.328544 2.492215 6.004019 2.634452 0.782544 1.849076 -0.450950 596.816467 11.895029
1.000000 0.133225 0.052297 0.084374 0.212282 0.321397 0.279808 0.159034 0.187119 0.204532 2.913938 6.910160 3.262474 0.241106 0.347992 -0.586161 203.778854 0.107169 0.061602 0.086630 0.220092 0.241983 0.197303 0.145058 0.201251 0.224299 1.821015 4.131967 2.102937 0.341321 0.592713 -0.474401 716.446106 0.055683 0.041498 0.074233 0.347890 0.160701 0.093360 0.124706 0.284941 0.337518 1.969840 5.033152 2.296271 0.721975 1.778796 -0.367805 594.443665 8.994597
1.000000 0.100754 0.054115 0.091893 0.245775 0.274458 0.193097 0.143056 0.212648 0.238070 3.245436 6.836091 3.393571 0.423982 0.803587 -0.501216 333.342468 0.051926 0.039456 0.068934 0.283508 0.181899 0.093955 0.100315 0.239696 0.290660 3.207835 6.827296 3.352287 0.690397 1.494339 -0.440524 878.180237 0.059861 0.043566 0.076483 0.292629 0.197712 0.102242 0.110942 0.247560 0.296053 2.876760 6.657203 3.120270 0.629358 1.482890 -0.439464 898.219604 1.666667
1.000000 0.079326 0.045100 0.074705 0.223104 0.239154 0.151338 0.116722 0.183870 0.208837 3.281374 6.411158 3.308868 0.475873 0.837710 -0.524185 337.209778 0.065330 0.038338 0.072139 0.245720 0.223944 0.134961 0.118500 0.205560 0.232453 2.576255 5.273815 2.811343 0.578622 1.091241 -0.512824 879.771240 0.082902 0.054505 0.094705 0.310685 0.268315 0.169208 0.154475 0.265996 0.296365 2.446915 5.709048 2.772596 0.578593 1.354623 -0.478148 905.602905 7.399734
1.000000 0.033445 0.026524 0.075957 0.497926 0.189397 0.078665 0.144363 0.405667 0.486484 2.676060 8.042173 3.133714 0.874117 2.691590 -0.425647 367.431671 0.093369 0.083009 0.105333 0.316194 0.228518 0.141719 0.153390 0.278409 0.328015 1.480604 3.950533 1.715657 0.544056 1.491429 -0.371442 372.615143 0.045219 0.039828 0.069942 0.389057 0.202745 0.105006 0.118792 0.314198 0.379613 2.202703 5.571477 2.525421 0.792054 2.167220 -0.490048 1153.694946 18.828539
1.000000 0.090860 0.051377 0.082544 0.266271 0.282499 0.207788 0.137383 0.237072 0.268182 2.208890 4.591676 2.513159 0.491169 0.991070 -0.547757 480.217041 0.133113 0.060244 0.094324 0.227601 0.349605 0.300278 0.162190 0.204760 0.225472 2.860284 6.052718 3.155751 0.264414 0.427021 -0.581698 64.970116 0.176773 0.080011 0.116770 0.245878 0.414091 0.380735 0.205983 0.224621 0.242718 2.497383 6.352608 3.083033 0.169409 0.266836 -0.560072 658.138611 3.726780
1.000000 0.133361 0.058078 0.094289 0.249965 0.305381 0.241363 0.181307 0.240632 0.259735 2.683639 6.825500 2.988717 0.304185 0.535286 -0.528166 466.930969 0.141393 0.063009 0.096939 0.262981 0.332751 0.259845 0.193599 0.240849 0.260352 2.608633 5.742202 2.979515 0.300664 0.553113 -0.548798 47.324860 0.188704 0.085885 0.122520 0.256164 0.385142 0.325033 0.228953 0.248234 0.263211 2.503692 7.298091 3.050147 0.151628 0.231813 -0.517317 610.851196 1.666667
1.000000 0.082708 0.047927 0.079744 0.259322 0.274049 0.199655 0.130802 0.225011 0.256715 2.587259 6.133343 2.833356 0.515337 1.026781 -0.549176 480.075073 0.141942 0.068609 0.101112 0.248488 0.355449 0.275496 0.185664 0.223960 0.247874 2.436005 5.976856 2.822661 0.273330 0.489473 -0.557213 64.790649 0.186847 0.092872 0.129640 0.269071 0.429187 0.371656 0.223190 0.244704 0.267228 2.340875 6.556653 2.860466 0.181011 0.321322 -0.536520 657.464722 2.393293
1.000000 0.139356 0.067193 0.109784 0.310172 0.341020 0.257092 0.203107 0.300194 0.328092 2.624180 6.572231 3.082310 0.400503 0.911655 -0.512315 468.093353 0.195518 0.086295 0.126418 0.279717 0.395904 0.322199 0.237223 0.264933 0.284235 2.818945 7.085647 3.278534 0.177557 0.308169 -0.514968 47.168968 0.205090 0.091916 0.132594 0.289954 0.412882 0.359762 0.247906 0.272494 0.291286 2.264080 6.650383 2.878517 0.154677 0.258918 -0.513841 609.297302 2.357023
1.000000 0.105258 0.049501 0.082683 0.265071 0.289711 0.223183 0.156455 0.249248 0.280097 2.262588 5.686117 2.625282 0.426138 0.816170 -0.552092 479.705658 0.161741 0.063720 0.099080 0.238204 0.386899 0.337205 0.200484 0.223262 0.241118 2.980584 7.432297 3.397443 0.191829 0.279197 -0.598099 64.608040 0.204837 0.080858 0.119858 0.268303 0.438277 0.404120 0.240584 0.258283 0.276900 2.095013 6.583350 2.682439 0.135229 0.187764 -0.571225 656.125305 5.335937
1.000000 0.104037 0.058546 0.097709 0.314494 0.286361 0.199881 0.169936 0.291583 0.324991 2.437220 5.390333 2.880095 0.494384 1.098898 -0.490985 467.575958 0.176748 0.080699 0.118496 0.262657 0.372749 0.293513 0.219230 0.244386 0.264000 2.691973 6.830355 3.143761 0.202160 0.354373 -0.517405 47.420296 0.217681 0.101026 0.145399 0.293723 0.419074 0.355922 0.257564 0.280035 0.299412 2.614064 6.843197 3.306854 0.162632 0.286621 -0.485031 610.616333 0.953436
1.000000 0.100330 0.051403 0.076919 0.209213 0.200661 0.146920 0.133263 0.194247 0.215184 2.699224 4.919863 2.687222 0.352068 0.573330 -0.445790 336.972229 0.072485 0.061841 0.083813 0.252879 0.179350 0.115179 0.123383 0.246242 0.278805 2.052651 5.071928 2.200937 0.554711 1.215228 -0.363586 330.207153 0.092345 0.082065 0.100539 0.239609 0.178558 0.118540 0.136802 0.231265 0.256137 1.824584 4.149535 1.807895 0.443770 1.012906 -0.279742 1038.907227 8.700255
1.000000 0.093770 0.039458 0.064044 0.224715 0.222130 0.170022 0.131799 0.187488 0.204232 3.320470 6.438223 3.296291 0.411151 0.676153 -0.552411 272.864685 0.101460 0.068976 0.090098 0.233993 0.202619 0.149051 0.135056 0.207433 0.229847 1.946113 5.077604 2.123921 0.395087 0.786430 -0.384400 193.184723 0.063936 0.033774 0.055637 0.207451 0.167416 0.110890 0.105340 0.183253 0.201035 2.191611 5.956142 1.971581 0.528820 0.852346 -0.501131 1185.444580 7.861651
1.000000 0.110467 0.054505 0.079740 0.197439 0.260766 0.201763 0.138429 0.174219 0.192663 2.787911 5.162318 2.917942 0.275705 0.404594 -0.531556 273.063477 0.098158 0.068429 0.086439 0.190728 0.191825 0.138294 0.121667 0.169520 0.188322 1.785553 4.239690 1.727090 0.323821 0.530960 -0.380335 196.730530 0.072641 0.051123 0.084771 0.239820 0.193773 0.122459 0.127695 0.237308 0.256477 1.673578 3.787819 1.841030 0.535068 1.041232 -0.382239 1183.670166 7.861651
1.000000 0.040940 0.029466 0.077096 0.472451 0.202079 0.089927 0.144333 0.374112 0.447507 2.953778 7.826282 3.229414 0.840435 2.488951 -0.447747 367.332458 0.051755 0.054749 0.095656 0.455757 0.208969 0.096180 0.147885 0.374492 0.444375 2.066156 6.563381 2.606727 0.794319 2.550622 -0.364542 370.693604 0.039502 0.039360 0.088827 0.472480 0.202925 0.091452 0.141931 0.386716 0.460100 2.318146 6.501443 2.786729 0.845374 2.655360 -0.388276 1153.574707 26.036812
1.000000 0.130749 0.072213 0.103684 0.266778 0.308882 0.228201 0.166166 0.232715 0.262369 2.646654 5.740313 3.034626 0.342106 0.683161 -0.506030 277.923401 0.116039 0.068487 0.098586 0.263427 0.284325 0.204194 0.155050 0.241350 0.271262 2.518337 5.760014 2.851767 0.399325 0.842019 -0.494781 165.939850 0.076043 0.051838 0.084154 0.284240 0.231828 0.148810 0.132281 0.250779 0.283580 1.938038 5.021662 2.077292 0.575598 1.266614 -0.476548 1248.238281 7.095578
1.000000 0.190302 0.056403 0.091817 0.231993 0.362605 0.330815 0.218727 0.229959 0.240814 2.743543 7.102767 3.046307 0.105560 0.094727 -0.591604 191.053589 0.198484 0.060653 0.100566 0.243878 0.380548 0.352254 0.234361 0.247566 0.259964 2.965999 7.293847 3.472184 0.102379 0.085052 -0.583901 36.620789 0.203313 0.068291 0.106674 0.249424 0.374179 0.347974 0.236531 0.249171 0.257746 1.867579 6.021892 2.446926 0.093111 0.072779 -0.553818 907.587036 2.500000
1.000000 0.051448 0.035128 0.058859 0.282739 0.168869 0.095699 0.102480 0.233075 0.273626 2.547984 5.016623 2.555718 0.692097 1.457352 -0.483097 267.759064 0.042629 0.033837 0.057103 0.293393 0.165030 0.089965 0.097490 0.244210 0.284902 2.981087 6.386661 2.957717 0.746334 1.632880 -0.485911 179.125168 0.054353 0.051194 0.073396 0.329410 0.180540 0.101513 0.119662 0.282815 0.329950 2.040197 5.495484 2.251121 0.716775 1.838488 -0.421822 1193.979126 5.994352
1.000000 0.185217 0.057773 0.099773 0.240001 0.370406 0.348867 0.214981 0.234788 0.248304 2.441050 7.004294 2.867099 0.135365 0.150457 -0.585749 189.778946 0.199916 0.081105 0.119931 0.267989 0.398203 0.372940 0.239308 0.262984 0.280795 2.551853 6.415262 3.170526 0.141122 0.212938 -0.537066 37.585377 0.198151 0.080612 0.119491 0.259932 0.396609 0.372848 0.239462 0.256223 0.271888 1.932087 6.097754 2.515935 0.126262 0.164099 -0.532015 906.086609 7.453560
1.000000 0.072897 0.038219 0.057578 0.176629 0.207388 0.146100 0.110968 0.155639 0.174648 2.888742 5.049281 2.758131 0.412278 0.580902 -0.566855 274.133881 0.089747 0.059675 0.076814 0.204905 0.231821 0.162212 0.124829 0.177701 0.199673 2.360236 4.388028 2.364529 0.393854 0.686266 -0.511606 78.342575 0.102359 0.045171 0.066327 0.164436 0.208660 0.175148 0.125956 0.155378 0.168616 2.258257 4.980914 2.110766 0.225934 0.266587 -0.518777 1424.936890 15.363062
1.000000 0.074843 0.051360 0.076701 0.209031 0.241705 0.169921 0.114034 0.182640 0.205537 3.422396 6.519364 3.402731 0.472649 0.834804 -0.515473 303.912048 0.058190 0.043563 0.071661 0.240088 0.204725 0.119166 0.107925 0.208182 0.240067 3.149508 5.974497 3.190302 0.613639 1.186407 -0.481450 553.130371 0.076221 0.054719 0.082153 0.229192 0.225893 0.147845 0.121913 0.201050 0.227186 2.376136 5.819136 2.461569 0.500648 0.966813 -0.464123 764.463257 3.088933
1.000000 0.148890 0.080309 0.113446 0.250960 0.313336 0.246364 0.182598 0.225884 0.246757 1.980407 4.396283 2.291510 0.255084 0.480535 -0.468446 189.272766 0.142193 0.094678 0.120369 0.258180 0.303260 0.234682 0.178721 0.233240 0.258468 2.510416 5.301349 2.824820 0.290323 0.632486 -0.431766 27.532759 0.119458 0.073985 0.098059 0.213627 0.275946 0.221012 0.146284 0.185885 0.206746 1.713884 4.735791 1.949575 0.283370 0.507168 -0.481661 906.336548 1.993991
1.000000 0.148779 0.084525 0.113237 0.252090 0.278521 0.219451 0.176214 0.216170 0.239460 2.414453 5.988921 2.746201 0.261239 0.525568 -0.430378 260.327393 0.054265 0.049816 0.082586 0.366434 0.175408 0.101110 0.121582 0.306202 0.354532 1.519189 5.033291 1.887533 0.728915 1.976023 -0.357584 473.779205 0.067462 0.056964 0.094581 0.363884 0.183797 0.106145 0.136790 0.307260 0.362130 2.070966 5.741910 2.472223 0.684108 1.895253 -0.323284 587.368896 2.357023
1.000000 0.165547 0.076751 0.112503 0.226070 0.287563 0.234660 0.192540 0.208969 0.223823 2.353462 6.603728 2.552518 0.154495 0.215165 -0.437590 180.882477 0.123424 0.063777 0.089124 0.176303 0.241603 0.210839 0.147004 0.163832 0.177826 2.706779 6.360044 2.872031 0.176271 0.214381 -0.461138 46.418816 0.137628 0.068395 0.098722 0.190932 0.263874 0.232152 0.163463 0.180404 0.194451 2.488613 6.315208 2.606626 0.162239 0.202611 -0.455483 885.303711 8.670753
1.000000 0.056694 0.056831 0.087855 0.424464 0.216088 0.111622 0.125212 0.349540 0.437598 2.829594 6.624580 3.290645 0.763818 2.364753 -0.417903 638.298218 0.104332 0.063089 0.089260 0.263842 0.279835 0.186786 0.149286 0.214299 0.243638 2.502882 5.403357 2.771617 0.413741 0.841094 -0.518603 60.802608 0.132832 0.089553 0.108132 0.226109 0.339891 0.263211 0.161429 0.197283 0.222182 2.144831 4.824057 2.635567 0.253898 0.500951 -0.519831 286.089905 4.166667
1.000000 0.193693 0.105269 0.146280 0.322813 0.353399 0.264013 0.226990 0.267630 0.294006 2.644426 6.335232 3.172512 0.252070 0.570837 -0.414504 258.045593 0.078002 0.070547 0.104882 0.325224 0.219684 0.131952 0.140796 0.287894 0.325544 1.906841 5.153721 2.220025 0.615762 1.654361 -0.348507 470.933228 0.073361 0.060310 0.098262 0.335299 0.216154 0.122909 0.142083 0.293566 0.331611 2.193476 6.843734 2.513524 0.633273 1.680978 -0.365801 585.089966 3.952847
1.000000 0.098692 0.073321 0.103235 0.305555 0.287742 0.193037 0.156139 0.288518 0.332570 2.398208 5.861127 2.836834 0.507225 1.281010 -0.481111 857.031372 0.090902 0.055906 0.078574 0.245847 0.296056 0.204839 0.138037 0.212214 0.240375 2.560318 4.846803 2.784299 0.459799 0.924650 -0.578079 80.749405 0.144856 0.097731 0.124507 0.289277 0.409212 0.320706 0.190603 0.257374 0.285810 2.240660 6.533860 2.705132 0.332270 0.797299 -0.532610 409.683899 4.289846
1.000000 0.129136 0.081074 0.104640 0.237534 0.296230 0.221237 0.172082 0.226013 0.247189 1.901539 4.469328 2.291277 0.295934 0.581002 -0.477937 1089.290894 0.105492 0.048583 0.069743 0.189710 0.267380 0.213133 0.133727 0.174232 0.189412 3.159117 6.452017 3.263645 0.284763 0.398365 -0.586245 41.069271 0.135000 0.061897 0.086959 0.207630 0.308502 0.251595 0.166608 0.200460 0.214178 3.072384 7.605556 3.254616 0.219056 0.319630 -0.564941 352.556030 3.173239
1.000000 0.052101 0.045874 0.072893 0.305123 0.188003 0.092172 0.108417 0.262287 0.313134 1.690570 5.949942 2.053796 0.708302 1.678836 -0.444600 1010.217407 0.100560 0.057496 0.077036 0.185802 0.274433 0.191358 0.128954 0.152337 0.170230 2.636611 5.781611 2.719984 0.292037 0.448929 -0.564179 77.817520 0.162213 0.093547 0.119871 0.218311 0.346025 0.267032 0.188025 0.204836 0.220446 2.796811 6.053717 3.018152 0.143164 0.198849 -0.486622 312.304199 21.351879
1.000000 0.062693 0.053999 0.071504 0.276799 0.185613 0.108193 0.104131 0.226402 0.277293 1.656459 4.033486 1.781532 0.630664 1.433792 -0.446826 1007.258545 0.133379 0.068089 0.093580 0.206713 0.312580 0.222910 0.149411 0.171029 0.187326 2.400001 6.567115 2.632782 0.229467 0.364632 -0.545549 78.170036 0.180199 0.090695 0.122373 0.228755 0.362971 0.289049 0.195422 0.208033 0.222963 3.156863 6.671981 3.589433 0.127401 0.169656 -0.497826 313.484863 20.112530
1.000000 0.087164 0.079349 0.094611 0.260416 0.190312 0.132910 0.116328 0.222348 0.261517 1.477362 3.627577 1.677787 0.506187 1.208646 -0.310381 1144.472900 0.097715 0.065231 0.086577 0.233658 0.289649 0.194728 0.136577 0.193215 0.214532 2.813490 5.935812 2.969985 0.409100 0.804436 -0.539924 97.991287 0.135188 0.087016 0.109441 0.229004 0.354098 0.278596 0.162658 0.196957 0.216634 1.717913 5.628833 2.101610 0.256224 0.484482 -0.525576 350.800079 2.131947
1.000000 0.104759 0.068059 0.086091 0.215809 0.235511 0.176959 0.143403 0.223321 0.247523 2.404388 5.826257 2.435543 0.346227 0.636493 -0.464758 1088.944336 0.116692 0.054122 0.075653 0.210064 0.273673 0.221796 0.143904 0.197328 0.217735 2.979677 6.001303 3.170903 0.285793 0.446342 -0.566975 40.938625 0.140055 0.059672 0.084572 0.209506 0.315239 0.268085 0.170152 0.198450 0.213646 3.248559 7.803358 3.384432 0.198684 0.274131 -0.576938 351.885559 6.899125
1.000000 0.092806 0.046649 0.083104 0.261309 0.249153 0.174016 0.153406 0.247814 0.270922 2.328970 5.391013 2.598742 0.474133 0.913763 -0.491391 1009.952942 0.122372 0.064277 0.089529 0.226261 0.289777 0.221513 0.160984 0.200698 0.218753 2.735106 5.728145 3.020095 0.303576 0.538847 -0.519892 78.386406 0.177856 0.080801 0.114985 0.256424 0.362787 0.293696 0.213475 0.239571 0.255194 3.185184 7.389890 3.625829 0.182907 0.302824 -0.518317 312.961639 12.586696
1.000000 0.084078 0.069224 0.099132 0.263943 0.272799 0.193816 0.139108 0.240582 0.269620 1.395596 4.476013 1.657407 0.520518 1.153473 -0.457458 1144.152344 0.098210 0.065996 0.092823 0.255838 0.298289 0.203266 0.156391 0.224938 0.244992 2.590816 5.256928 2.783641 0.450727 0.970886 -0.526006 99.840187 0.115156 0.069411 0.093770 0.231665 0.354822 0.274431 0.155216 0.202432 0.220784 2.678818 6.345047 3.055254 0.322669 0.593274 -0.575967 352.428436 4.750731
1.000000 0.073903 0.068776 0.088545 0.209152 0.147895 0.095108 0.118207 0.197180 0.219863 1.643981 4.487089 1.671218 0.478599 0.958158 -0.251014 1324.568970 0.063628 0.041689 0.068458 0.256058 0.222452 0.132054 0.129833 0.219480 0.243043 2.364275 5.084637 2.510342 0.601936 1.197568 -0.529352 70.678986 0.108946 0.076435 0.095763 0.199522 0.260359 0.203009 0.136479 0.184302 0.203201 1.904511 4.347502 1.958332 0.294596 0.529765 -0.459479 488.060516 3.773077
1.000000 0.048000 0.037951 0.062710 0.236962 0.177615 0.103770 0.090200 0.211651 0.247658 3.122236 5.795686 3.087514 0.670672 1.284224 -0.481513 1098.596680 0.066540 0.049721 0.065376 0.216560 0.237087 0.145621 0.113738 0.185389 0.207960 2.704396 5.014780 2.784333 0.532694 0.980392 -0.573067 55.878433 0.116495 0.072494 0.092174 0.230880 0.342042 0.243479 0.160708 0.200808 0.221031 2.400984 6.411295 2.736996 0.328463 0.618863 -0.564855 347.928528 3.173239
1.000000 0.068735 0.065353 0.089750 0.316800 0.224302 0.125609 0.125616 0.267274 0.312704 1.779081 4.105372 2.074252 0.656104 1.678457 -0.441738 1144.936279 0.093256 0.068443 0.094460 0.289573 0.304735 0.193326 0.157593 0.255750 0.283870 2.768920 6.689433 3.166317 0.517759 1.215554 -0.522908 98.395790 0.111942 0.072388 0.097560 0.237288 0.348072 0.259331 0.154790 0.209510 0.231976 1.942755 4.803792 2.194764 0.362793 0.722172 -0.563327 353.663818 1.734282
1.000000 0.052079 0.050108 0.077193 0.318986 0.203590 0.100803 0.121686 0.283699 0.328293 3.331664 6.948428 3.480892 0.722456 1.820823 -0.447774 1080.916992 0.054222 0.037574 0.051402 0.198158 0.220770 0.127611 0.093176 0.158958 0.185202 3.090131 5.338296 3.005001 0.565506 0.922463 -0.620537 54.604706 0.087595 0.058572 0.074192 0.202145 0.301066 0.195233 0.122392 0.168016 0.186903 2.554144 6.360493 2.596257 0.387572 0.671841 -0.602887 346.635437 17.584564
1.000000 0.111298 0.105703 0.127576 0.307859 0.202845 0.127357 0.152530 0.267210 0.306005 1.528104 4.632730 1.744531 0.473987 1.410566 -0.261993 1317.858276 0.071686 0.046555 0.071889 0.249149 0.231253 0.158894 0.117547 0.222392 0.252893 2.306204 4.993074 2.464401 0.553129 1.088789 -0.525706 68.450272 0.079940 0.054088 0.073717 0.199420 0.239523 0.179393 0.109908 0.168416 0.188745 2.420703 5.065677 2.351570 0.444271 0.766819 -0.531735 485.867035 8.436857
1.000000 0.170847 0.064202 0.100705 0.250919 0.387502 0.323093 0.206350 0.235790 0.255723 2.120236 6.407447 2.765851 0.192004 0.287840 -0.588127 149.140869 0.184228 0.064571 0.103653 0.254191 0.416812 0.350604 0.215899 0.238965 0.257510 3.099430 8.366497 3.522109 0.161115 0.220775 -0.602738 41.033875 0.184539 0.095574 0.125715 0.253969 0.363532 0.286766 0.218625 0.247781 0.263919 1.969431 5.391587 2.255074 0.158945 0.265225 -0.486290 733.640991 10.086432
1.000000 0.077719 0.079223 0.101736 0.338879 0.208982 0.119270 0.150446 0.311444 0.357331 1.518904 4.649611 1.868477 0.641272 1.849075 -0.344576 1143.453369 0.080709 0.054401 0.072277 0.211346 0.238792 0.147706 0.123250 0.180161 0.206041 3.066103 5.590084 3.083082 0.457435 0.805910 -0.533798 101.354904 0.117776 0.077820 0.096993 0.224859 0.319583 0.216771 0.157967 0.199566 0.222189 2.381015 5.999180 2.532568 0.316291 0.611506 -0.535217 352.110504 10.363729
1.000000 0.045897 0.036699 0.060398 0.195804 0.138698 0.081396 0.092496 0.178186 0.207900 1.786063 5.462172 1.730931 0.620214 1.086550 -0.365847 1314.980835 0.070956 0.048414 0.077791 0.281152 0.219402 0.134500 0.145221 0.241725 0.264543 2.511024 5.074178 2.701339 0.598397 1.297064 -0.480804 67.743057 0.093739 0.061107 0.078576 0.159503 0.227926 0.182466 0.118952 0.146687 0.161261 1.845036 5.039044 1.845286 0.247269 0.341586 -0.513983 484.468201 7.168604
1.000000 0.077348 0.066627 0.097614 0.369594 0.255873 0.147374 0.142749 0.313312 0.366407 2.365378 5.020110 2.690634 0.657449 1.885265 -0.453262 837.279358 0.099584 0.051928 0.075425 0.226806 0.341058 0.216452 0.139184 0.175113 0.200266 2.952926 5.788438 3.123139 0.385469 0.666163 -0.637804 14.592295 0.136283 0.081530 0.105267 0.237155 0.422369 0.305856 0.172587 0.201892 0.224323 2.479728 6.926659 2.960390 0.268547 0.508844 -0.601126 314.762939 3.882750
1.000000 0.066895 0.052872 0.093535 0.346920 0.233946 0.135355 0.142889 0.317298 0.354576 1.852099 4.407717 2.226458 0.679147 1.772494 -0.435395 837.084167 0.103404 0.048726 0.073349 0.195792 0.290613 0.207172 0.128964 0.166802 0.184340 2.921278 5.526817 3.021006 0.312044 0.466264 -0.597955 14.539753 0.157093 0.076303 0.107388 0.221301 0.374032 0.304971 0.179904 0.196593 0.211879 2.645984 7.311814 2.983736 0.169684 0.246892 -0.563531 313.694366 4.602234
1.000000 0.100451 0.076610 0.097393 0.178031 0.214637 0.140737 0.130428 0.165262 0.182871 2.106718 4.700585 2.299802 0.295579 0.503977 -0.392454 1205.123047 0.108131 0.068916 0.096737 0.238188 0.290229 0.198975 0.149810 0.204926 0.229863 2.084865 4.476059 2.355872 0.382786 0.760056 -0.509021 147.776260 0.156078 0.108483 0.129050 0.218912 0.397365 0.328896 0.181246 0.195431 0.214712 2.788185 6.025950 3.221175 0.164176 0.297832 -0.511441 382.680939 3.173239
1.000000 0.128362 0.101332 0.122274 0.226008 0.266656 0.182546 0.167763 0.211231 0.234237 2.244422 5.155390 2.695301 0.275576 0.596639 -0.371216 1207.969116 0.116678 0.070201 0.093482 0.215623 0.327635 0.226610 0.149736 0.178911 0.200872 2.042470 5.762974 2.369941 0.297864 0.526431 -0.555679 147.942062 0.198134 0.140884 0.164905 0.258558 0.468162 0.388921 0.220173 0.228951 0.248844 2.495382 6.532739 3.283537 0.132323 0.274947 -0.479008 384.025024 1.250000
1.000000 0.070725 0.038998 0.068488 0.284603 0.233649 0.145622 0.122245 0.247000 0.293445 2.518780 5.986331 2.620720 0.615903 1.300657 -0.542843 850.793579 0.119656 0.060809 0.085707 0.228768 0.326759 0.235036 0.158510 0.197070 0.218244 2.075067 5.868790 2.219473 0.310908 0.524218 -0.579169 122.564217 0.206422 0.083125 0.123061 0.279100 0.463060 0.393133 0.235892 0.252510 0.272074 3.091748 8.187608 3.713106 0.154798 0.241874 -0.581236 303.343994 5.335937
1.000000 0.065145 0.040834 0.073866 0.277906 0.231623 0.131935 0.117275 0.246779 0.282816 2.448719 5.208867 2.595519 0.624800 1.317871 -0.506326 849.095520 0.111878 0.061472 0.084018 0.209678 0.314706 0.218011 0.145561 0.176996 0.195872 2.161078 6.093278 2.355342 0.297339 0.499705 -0.581689 122.779892 0.182682 0.094897 0.130876 0.269867 0.454359 0.364222 0.221082 0.237448 0.259866 2.642461 7.079830 3.264634 0.179874 0.338730 -0.552741 302.897980 4.750731
1.000000 0.046952 0.031836 0.057247 0.306165 0.209604 0.119246 0.100237 0.249391 0.307538 2.426429 6.333403 2.699984 0.737311 1.620769 -0.567993 855.193726 0.080206 0.048585 0.066433 0.189746 0.265908 0.183280 0.116624 0.161725 0.183324 2.510706 5.676124 2.501413 0.399084 0.613676 -0.594447 123.297714 0.163621 0.079228 0.108827 0.254193 0.426893 0.344822 0.197124 0.219417 0.241837 2.463152 7.338921 2.846341 0.202723 0.343807 -0.588118 302.310211 1.721104
1.000000 0.120813 0.076594 0.113725 0.321340 0.292110 0.203308 0.177494 0.288734 0.325133 2.163048 5.735677 2.552489 0.453531 1.114500 -0.449015 722.567688 0.155932 0.073155 0.107768 0.265431 0.352965 0.262295 0.181913 0.223765 0.247792 2.976390 7.071965 3.350401 0.270209 0.509494 -0.537968 2.218771 0.211649 0.103817 0.144036 0.312168 0.433468 0.342038 0.234338 0.274896 0.303223 2.610811 6.906678 3.207580 0.192870 0.388849 -0.518364 333.056488 6.508542
1.000000 0.087186 0.058219 0.095953 0.311922 0.252798 0.162690 0.151698 0.283397 0.319990 2.455953 6.152561 2.742015 0.567485 1.354685 -0.449559 724.808228 0.174895 0.082321 0.117961 0.284061 0.397864 0.293569 0.208340 0.238721 0.263238 2.626561 8.075560 3.040297 0.239779 0.463675 -0.542976 2.218813 0.203951 0.101177 0.139789 0.282276 0.446361 0.380256 0.236400 0.256809 0.277280 2.266699 7.819801 2.850121 0.166415 0.289815 -0.522437 333.056946 5.336339
1.000000 0.145382 0.052532 0.077576 0.195036 0.336532 0.306498 0.172267 0.188984 0.200845 2.442465 7.421770 2.722924 0.146425 0.151179 -0.626103 456.391998 0.107296 0.059109 0.075473 0.190307 0.254611 0.208889 0.137893 0.175282 0.186348 1.909829 4.377416 2.165119 0.282173 0.421872 -0.536759 126.101128 0.120629 0.065900 0.097291 0.284369 0.310503 0.237729 0.177920 0.274968 0.292915 1.329146 3.256506 1.782726 0.404148 0.864190 -0.526244 556.307922 3.078172
