# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 NDVI_S1 LAI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 NDVI_S2 LAI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 NDVI_S3 LAI_S3 rain_S3 slope
0.000000 0.035554 0.036087 0.058584 0.267232 0.174590 0.081478 0.086464 0.227489 0.267603 0.767872 1.617517 632.350220 0.066120 0.054979 0.070394 0.207380 0.213296 0.125251 0.112091 0.180208 0.204369 0.523110 0.958626 110.465073 0.072072 0.069005 0.088714 0.275875 0.225372 0.139099 0.126463 0.239098 0.273771 0.583789 1.410812 578.673889 3.734813
0.000000 0.190790 0.102527 0.135493 0.269519 0.431151 0.361643 0.235007 0.251810 0.271416 0.166367 0.301837 107.096909 0.205744 0.133615 0.160163 0.302746 0.444276 0.368805 0.251162 0.287140 0.311151 0.192456 0.459750 32.044369 0.097377 0.076121 0.100655 0.292788 0.281861 0.199669 0.154590 0.264429 0.301023 0.497606 1.202450 566.337280 0.883883
0.000000 0.098150 0.060114 0.076656 0.131467 0.199534 0.173699 0.113206 0.120401 0.129533 0.144972 0.118139 5.485353 0.083899 0.055651 0.078345 0.173849 0.210523 0.163028 0.112142 0.160489 0.178254 0.329787 0.493456 692.342773 0.062901 0.036365 0.049623 0.126817 0.144293 0.107985 0.082225 0.108167 0.119028 0.313335 0.324519 311.343323 3.626904
0.000000 0.057434 0.041472 0.070202 0.283874 0.213741 0.120730 0.117106 0.239915 0.281036 0.654331 1.381304 613.005371 0.071447 0.041749 0.065870 0.229405 0.241790 0.152041 0.120840 0.187391 0.213138 0.524054 0.918044 18.254467 0.105802 0.068205 0.096316 0.316167 0.322535 0.220089 0.162743 0.261762 0.300357 0.499866 1.202170 328.910828 3.088933
0.000000 0.036707 0.046795 0.059798 0.236118 0.138667 0.066064 0.079724 0.204044 0.243823 0.733617 1.482277 1229.851562 0.033239 0.029883 0.048379 0.221630 0.158879 0.073865 0.078121 0.185098 0.217143 0.739373 1.305741 148.373657 0.067090 0.058918 0.080018 0.270531 0.243389 0.135844 0.133301 0.231794 0.266012 0.600020 1.283172 377.846191 13.553783
1.000000 0.127815 0.073461 0.111391 0.305465 0.358397 0.262128 0.181439 0.274507 0.302102 0.406914 0.925760 396.057312 0.180963 0.099796 0.131964 0.270275 0.427445 0.349465 0.212588 0.236151 0.256549 0.188174 0.364827 44.142128 0.198952 0.111459 0.145907 0.291674 0.486482 0.420749 0.231218 0.259558 0.281746 0.182735 0.376154 524.520508 1.075475
0.000000 0.061762 0.062449 0.086171 0.311956 0.197591 0.107196 0.118348 0.273957 0.319626 0.672094 1.770259 574.913696 0.090687 0.049432 0.066557 0.184236 0.279468 0.218788 0.122487 0.154599 0.174665 0.338639 0.502621 23.188068 0.137946 0.084208 0.106648 0.206118 0.342821 0.303714 0.168636 0.188154 0.203777 0.198065 0.326762 342.969482 5.848026
1.000000 0.159203 0.077344 0.110219 0.247642 0.342693 0.259057 0.194500 0.219198 0.241206 0.215333 0.369315 96.683350 0.110273 0.089770 0.115071 0.268709 0.243587 0.171901 0.159032 0.245661 0.274097 0.422142 1.028279 1169.254028 0.066658 0.039065 0.067575 0.243265 0.227681 0.136630 0.125011 0.211528 0.238412 0.565743 1.047249 547.342896 15.430522
0.000000 0.046350 0.044835 0.069420 0.255207 0.169504 0.086314 0.098140 0.221982 0.255877 0.693061 1.453038 982.555237 0.056926 0.039265 0.055631 0.178579 0.192249 0.109726 0.094389 0.150176 0.171772 0.532895 0.782325 30.779982 0.094948 0.064226 0.081035 0.204254 0.256039 0.188786 0.133722 0.181399 0.204387 0.364318 0.646278 324.711853 5.720961
0.000000 0.165894 0.076823 0.118335 0.210167 0.234176 0.184023 0.186655 0.202468 0.211986 0.119916 0.132772 135.360657 0.154259 0.082823 0.118297 0.203270 0.219367 0.170827 0.178548 0.199929 0.210159 0.139233 0.181785 518.755005 0.164882 0.073561 0.117203 0.220620 0.237925 0.182205 0.189934 0.210860 0.222832 0.144783 0.186506 133.705933 32.819069
1.000000 0.069930 0.040271 0.064631 0.257571 0.214885 0.139609 0.116038 0.239889 0.269303 0.564302 1.104751 472.138733 0.066703 0.043561 0.066719 0.269100 0.221251 0.137720 0.116457 0.242843 0.271517 0.602768 1.253254 210.098999 0.089358 0.050475 0.072080 0.222818 0.250029 0.185171 0.132157 0.200245 0.222072 0.426409 0.752585 470.246918 22.845573
1.000000 0.178210 0.101190 0.133467 0.241144 0.288623 0.220133 0.181296 0.194116 0.210304 0.150251 0.248962 163.178131 0.078642 0.054469 0.069092 0.160155 0.214187 0.157979 0.103734 0.148921 0.172308 0.339651 0.480104 403.358643 0.058929 0.049513 0.071511 0.278877 0.180119 0.112888 0.103133 0.222981 0.271641 0.646715 1.447641 598.815308 2.845178
0.000000 0.194493 0.075785 0.121047 0.257692 0.359962 0.345733 0.249624 0.263005 0.276868 0.141722 0.192355 104.608261 0.178978 0.079886 0.123012 0.282112 0.374659 0.349913 0.252607 0.283981 0.304436 0.230173 0.425152 212.017639 0.172422 0.076018 0.118428 0.273098 0.365018 0.336877 0.245198 0.279656 0.297025 0.232337 0.416598 225.934464 2.717095
0.000000 0.167424 0.082469 0.118704 0.247008 0.354906 0.277500 0.181607 0.198602 0.218748 0.194194 0.321378 94.893845 0.171586 0.115208 0.144221 0.281649 0.366149 0.277774 0.200564 0.246186 0.268950 0.244268 0.573246 141.821228 0.116033 0.074312 0.105778 0.262846 0.307952 0.217836 0.148496 0.227085 0.254841 0.388017 0.831162 427.511047 10.097776
1.000000 0.075656 0.052919 0.082411 0.271117 0.263054 0.160916 0.132102 0.241664 0.273787 0.564408 1.222606 263.689819 0.070592 0.056178 0.081162 0.264582 0.251049 0.148168 0.124431 0.228864 0.262236 0.582190 1.271855 150.878510 0.109585 0.088559 0.115850 0.303163 0.306377 0.196662 0.166389 0.275462 0.309733 0.472077 1.262137 382.394287 10.172130
1.000000 0.121101 0.062115 0.090644 0.242337 0.328705 0.230486 0.155382 0.201890 0.228360 0.333571 0.611545 125.867599 0.058259 0.048414 0.096238 0.420434 0.253835 0.128955 0.148453 0.360594 0.416619 0.755607 2.190240 1048.146240 0.058150 0.047477 0.081726 0.340309 0.235540 0.122241 0.128248 0.286061 0.331354 0.708659 1.809671 676.347046 15.636293
1.000000 0.126244 0.039530 0.067870 0.208373 0.298247 0.260912 0.151545 0.182678 0.200841 0.234887 0.310261 236.846237 0.111344 0.054050 0.081560 0.257632 0.262037 0.206363 0.152172 0.232199 0.256589 0.397780 0.744313 825.386108 0.089578 0.039030 0.063321 0.215140 0.216995 0.162743 0.122913 0.195002 0.220842 0.400776 0.637051 656.468872 32.466545
0.000000 0.104817 0.055748 0.077233 0.186571 0.278171 0.209357 0.132602 0.154901 0.172920 0.284369 0.421584 114.875839 0.082517 0.060722 0.089011 0.276201 0.268955 0.175417 0.139950 0.241112 0.274448 0.540028 1.201413 243.062378 0.071241 0.064321 0.088798 0.291542 0.229548 0.144243 0.127275 0.258484 0.292249 0.603216 1.476917 466.045654 29.515768
0.000000 0.201400 0.114143 0.146681 0.267805 0.421275 0.357738 0.250657 0.261662 0.279825 0.137275 0.241021 57.235638 0.225284 0.140200 0.172266 0.280853 0.417794 0.355540 0.269151 0.282062 0.298850 0.105992 0.187928 20.098583 0.195807 0.124880 0.162237 0.300148 0.394408 0.323215 0.257197 0.298425 0.318225 0.215252 0.517555 632.842529 1.837319
1.000000 0.102444 0.042391 0.067737 0.155490 0.177972 0.145878 0.119141 0.144593 0.157320 0.210406 0.243635 81.539612 0.070926 0.038111 0.060209 0.152651 0.135246 0.096985 0.099082 0.142272 0.155358 0.344005 0.426811 1054.295898 0.071739 0.040043 0.067344 0.201711 0.176486 0.115842 0.111894 0.175261 0.196903 0.470679 0.754470 570.570801 13.682023
1.000000 0.140872 0.082516 0.108997 0.190750 0.256285 0.206916 0.159432 0.170262 0.182951 0.147275 0.190497 154.237045 0.101336 0.080682 0.091545 0.149269 0.225297 0.181041 0.118876 0.134768 0.146717 0.192213 0.254060 652.285278 0.102726 0.056983 0.096593 0.295708 0.239833 0.150140 0.168634 0.256570 0.284166 0.478081 1.039517 237.617233 1.317616
0.000000 0.033228 0.032124 0.053032 0.276898 0.165954 0.076196 0.080889 0.230832 0.280033 0.789209 1.674026 606.239380 0.071338 0.042903 0.060386 0.197508 0.234655 0.147333 0.116840 0.167367 0.191634 0.473842 0.760166 19.171904 0.082518 0.059126 0.079837 0.252374 0.264071 0.170505 0.136879 0.212764 0.242978 0.508573 1.079761 471.597168 9.324585
1.000000 0.139581 0.060120 0.093670 0.217686 0.285692 0.225325 0.161768 0.192294 0.210024 0.218664 0.323884 153.277069 0.100320 0.048659 0.074060 0.188299 0.213406 0.165252 0.132926 0.178649 0.195838 0.310269 0.448208 929.672058 0.069497 0.035796 0.071658 0.225253 0.175469 0.108226 0.122020 0.209020 0.230699 0.540924 0.928561 411.529785 13.078690
0.000000 0.074500 0.058215 0.082331 0.303870 0.217882 0.118234 0.127610 0.263499 0.300127 0.609373 1.483844 1524.455200 0.076543 0.043996 0.066191 0.256134 0.240684 0.137755 0.110102 0.195074 0.225177 0.540140 1.064595 65.918289 0.092432 0.054400 0.075118 0.233211 0.285023 0.180321 0.123044 0.189108 0.215839 0.439274 0.828550 499.825745 14.352335
0.000000 0.152170 0.080463 0.114119 0.191093 0.306112 0.229277 0.170596 0.179643 0.191370 0.113377 0.113707 6.178755 0.082211 0.052402 0.099393 0.292151 0.245350 0.144880 0.146999 0.274738 0.309181 0.560717 1.246358 741.468140 0.090867 0.051840 0.073027 0.141476 0.228209 0.172514 0.112332 0.131682 0.142860 0.207323 0.213835 336.324341 5.463054
0.000000 0.121768 0.060133 0.084760 0.174534 0.212695 0.170591 0.145777 0.157308 0.169356 0.178131 0.210296 113.133759 0.132993 0.069887 0.094963 0.177624 0.217763 0.175328 0.153518 0.163746 0.175036 0.144954 0.165125 22.456377 0.130875 0.073479 0.098651 0.190291 0.225761 0.185844 0.157943 0.179467 0.193591 0.185060 0.259330 226.506348 3.265290
1.000000 0.084650 0.065628 0.081885 0.190503 0.224280 0.172279 0.117065 0.167783 0.188268 0.389994 0.689071 222.029251 0.072596 0.057109 0.076998 0.203747 0.201552 0.142306 0.113608 0.184962 0.208534 0.474600 0.856741 194.331909 0.057752 0.048783 0.076150 0.248356 0.193319 0.122335 0.117450 0.233405 0.261601 0.622050 1.280897 435.853333 1.317616
0.000000 0.173491 0.097058 0.128584 0.239480 0.392762 0.286135 0.205688 0.219098 0.235404 0.156562 0.257438 79.225891 0.217668 0.125818 0.163941 0.289098 0.438272 0.352603 0.254414 0.269815 0.288309 0.140939 0.269208 1.156800 0.245475 0.141349 0.188937 0.332360 0.450887 0.377779 0.291695 0.320153 0.338782 0.150668 0.330871 290.895142 3.556472
1.000000 0.106584 0.042315 0.066921 0.173277 0.234615 0.190643 0.130276 0.153097 0.169411 0.237135 0.284198 108.915176 0.095323 0.038369 0.059912 0.151948 0.188428 0.155466 0.112495 0.143542 0.164831 0.233052 0.249998 758.922668 0.060830 0.039849 0.065536 0.260992 0.196512 0.116344 0.101500 0.211614 0.257530 0.619608 1.235264 385.490967 7.346391
1.000000 0.149687 0.060555 0.093846 0.232056 0.310642 0.248460 0.176922 0.205429 0.221472 0.217287 0.328974 126.387405 0.087313 0.065425 0.088950 0.252865 0.216494 0.148180 0.129135 0.227554 0.254425 0.480237 1.033271 277.679352 0.082571 0.046837 0.071078 0.216079 0.233773 0.166932 0.120271 0.187671 0.208953 0.442100 0.761203 546.941406 6.894808
0.000000 0.196287 0.081505 0.126601 0.269271 0.426724 0.371185 0.227142 0.243084 0.261381 0.156808 0.241796 154.210632 0.189902 0.097690 0.137994 0.277676 0.390800 0.327001 0.222298 0.260007 0.282438 0.193227 0.374880 159.524429 0.141209 0.084848 0.116911 0.290470 0.352487 0.279485 0.190725 0.266067 0.297106 0.340842 0.760203 407.913147 2.687921
0.000000 0.047125 0.036944 0.064133 0.245400 0.209116 0.136942 0.100842 0.215988 0.252135 0.685174 1.330483 622.585571 0.065844 0.040859 0.065518 0.240893 0.238321 0.159429 0.117088 0.199266 0.229767 0.571159 1.073938 17.289289 0.144186 0.090242 0.113925 0.246235 0.382128 0.321843 0.173499 0.210389 0.236145 0.262108 0.527102 343.740112 4.722587
0.000000 0.059273 0.062574 0.090520 0.380066 0.220762 0.113146 0.130095 0.313025 0.373956 0.727498 2.171834 400.881226 0.054626 0.055034 0.078456 0.333207 0.206194 0.101500 0.115964 0.269847 0.320186 0.724954 1.937221 753.868164 0.058503 0.059129 0.090617 0.357677 0.237608 0.131745 0.136704 0.303105 0.355483 0.698692 1.942680 1036.358032 23.048861
1.000000 0.221496 0.128243 0.169318 0.299511 0.417500 0.363740 0.249888 0.268052 0.286137 0.155127 0.320576 302.655029 0.161661 0.120988 0.149896 0.287965 0.330740 0.281990 0.205493 0.255709 0.276912 0.301421 0.775101 632.583435 0.176721 0.103707 0.143874 0.287148 0.360596 0.286058 0.219801 0.258060 0.280147 0.232422 0.508667 360.433502 2.984282
0.000000 0.103251 0.071104 0.102102 0.317083 0.340377 0.232723 0.156890 0.272284 0.314408 0.510394 1.262517 395.559265 0.099589 0.065002 0.089654 0.279048 0.331666 0.224000 0.144704 0.231267 0.265656 0.473961 1.050719 133.565338 0.086896 0.074464 0.108382 0.386102 0.321791 0.207895 0.155935 0.331471 0.384991 0.637803 1.896713 593.829468 7.310001
0.000000 0.193398 0.123967 0.158092 0.199904 0.228139 0.207849 0.207613 0.204105 0.206426 0.015725 -0.078843 18.256668 0.186073 0.126295 0.155204 0.190002 0.220772 0.200053 0.200708 0.197010 0.201127 0.011659 -0.088955 93.585251 0.177255 0.116181 0.146034 0.184362 0.213934 0.193465 0.191278 0.188816 0.192781 0.019165 -0.072008 89.184052 8.084028
1.000000 0.177403 0.084839 0.121201 0.300668 0.410917 0.343624 0.219928 0.276841 0.299267 0.245848 0.489838 381.610046 0.175224 0.058213 0.095739 0.248613 0.449174 0.397623 0.202879 0.220686 0.238759 0.168557 0.221393 37.405174 0.196260 0.074983 0.113888 0.278927 0.459079 0.401293 0.229559 0.258342 0.278659 0.168348 0.256907 345.172852 3.173239
1.000000 0.101604 0.051773 0.087927 0.292476 0.300683 0.222749 0.151094 0.259853 0.294744 0.483982 1.032158 590.874268 0.163313 0.075049 0.111402 0.266668 0.372796 0.294975 0.193424 0.231628 0.256633 0.240300 0.437357 40.486061 0.187031 0.102276 0.141156 0.304143 0.415316 0.347901 0.220505 0.274773 0.299339 0.246381 0.536832 619.958984 3.191100
0.000000 0.136143 0.069957 0.101686 0.211587 0.311901 0.246193 0.169265 0.195090 0.210500 0.211583 0.322258 125.639145 0.115658 0.073304 0.106772 0.266171 0.287033 0.205739 0.163708 0.246656 0.272976 0.394304 0.847748 319.153870 0.093767 0.061659 0.089856 0.248102 0.269965 0.183758 0.141667 0.230381 0.255760 0.456535 0.965151 348.320862 2.277077
0.000000 0.065628 0.043656 0.076104 0.275357 0.223887 0.125636 0.125063 0.238555 0.268622 0.616536 1.299651 528.946289 0.076655 0.052738 0.068010 0.166629 0.214544 0.158804 0.107829 0.146464 0.162875 0.367770 0.543130 133.017456 0.061900 0.062350 0.095250 0.310200 0.263100 0.157550 0.127100 0.289450 0.320400 0.667301 1.721408 802.815125 11.385387
1.000000 0.110865 0.050094 0.072869 0.144970 0.229484 0.200039 0.127917 0.135458 0.145004 0.133308 0.096793 100.604401 0.097160 0.045157 0.068188 0.146993 0.211556 0.180029 0.119156 0.139433 0.150851 0.203379 0.208786 876.036011 0.074402 0.051855 0.081198 0.277575 0.214502 0.133782 0.128774 0.260933 0.288182 0.579186 1.283742 405.995300 5.656277
0.000000 0.070129 0.044643 0.065761 0.176388 0.201385 0.138195 0.104039 0.151344 0.168791 0.427960 0.634719 192.268326 0.068057 0.065688 0.090857 0.313447 0.195190 0.122064 0.125435 0.272803 0.314094 0.644264 1.672445 992.272095 0.035144 0.029759 0.050214 0.216062 0.160234 0.084701 0.080469 0.181983 0.209735 0.718288 1.232837 626.138733 21.810421
1.000000 0.109968 0.054073 0.078164 0.226041 0.277483 0.199658 0.148311 0.197300 0.220397 0.349633 0.605865 127.634277 0.102687 0.054460 0.076217 0.224071 0.267465 0.193601 0.141197 0.194199 0.216387 0.371483 0.642723 30.329567 0.140869 0.077953 0.096256 0.212791 0.303445 0.246435 0.172099 0.201357 0.221098 0.203341 0.323621 662.552612 2.598361
0.000000 0.184927 0.077848 0.116853 0.270736 0.445139 0.370935 0.231162 0.250759 0.271901 0.185312 0.306349 90.458374 0.196540 0.095464 0.131541 0.270700 0.455148 0.379116 0.235849 0.262874 0.280676 0.162589 0.279259 44.530678 0.140121 0.078496 0.114001 0.298671 0.364290 0.277266 0.200989 0.286536 0.318676 0.361253 0.806615 531.207275 2.916667
0.000000 0.034103 0.033055 0.057542 0.273812 0.168458 0.078538 0.086640 0.232450 0.272732 0.775488 1.630105 757.130371 0.055239 0.041408 0.059421 0.186662 0.208646 0.117721 0.098812 0.150427 0.173578 0.525580 0.831965 71.686424 0.061751 0.056330 0.078218 0.306123 0.221916 0.118457 0.119423 0.260723 0.304912 0.663602 1.624229 839.766602 2.819929
1.000000 0.074472 0.038709 0.058049 0.144325 0.149391 0.113995 0.099141 0.128882 0.141462 0.311276 0.354411 143.723129 0.049882 0.033811 0.061426 0.240167 0.145847 0.090086 0.100116 0.218810 0.251748 0.637666 1.163909 589.483398 0.050807 0.029159 0.052728 0.209376 0.149465 0.093550 0.096270 0.176985 0.198044 0.609031 0.986104 414.384094 10.176525
0.000000 0.071867 0.070912 0.087488 0.270976 0.200569 0.113062 0.116301 0.225721 0.266028 0.583886 1.403180 1456.440674 0.072705 0.055119 0.073701 0.242834 0.268706 0.168490 0.120681 0.199653 0.232303 0.549669 1.145300 187.342133 0.092832 0.067671 0.087444 0.253468 0.310625 0.191512 0.148854 0.216537 0.248853 0.464197 1.005757 502.430664 5.351566
0.000000 0.206108 0.083128 0.128236 0.268326 0.341364 0.286381 0.239636 0.249657 0.265100 0.124001 0.162492 99.278870 0.206008 0.084440 0.128680 0.258296 0.335048 0.288959 0.236188 0.245579 0.259160 0.115357 0.142642 1.318199 0.151318 0.078031 0.116036 0.255191 0.272769 0.218974 0.191330 0.242045 0.263476 0.240013 0.447484 139.790100 2.124591
1.000000 0.100721 0.069328 0.103301 0.280763 0.297115 0.214405 0.159160 0.255272 0.285851 0.491380 1.120012 651.843201 0.101458 0.065093 0.088616 0.219811 0.309003 0.247654 0.138481 0.185645 0.206248 0.363812 0.667114 84.916016 0.132325 0.086901 0.113103 0.256935 0.381176 0.318772 0.171088 0.230272 0.253626 0.326132 0.720399 563.513916 3.004626
0.000000 0.110007 0.065637 0.098195 0.275640 0.300711 0.222273 0.158780 0.249090 0.276837 0.428776 0.926848 264.503540 0.131131 0.093890 0.116647 0.236030 0.296966 0.230783 0.168505 0.220261 0.242464 0.298462 0.624352 108.584900 0.142842 0.087443 0.113867 0.213378 0.331553 0.281087 0.172007 0.194136 0.211370 0.200329 0.335010 541.517090 49.855019
0.000000 0.033774 0.035750 0.063630 0.402751 0.205375 0.091943 0.103172 0.325241 0.402509 0.843829 2.385553 749.356567 0.030266 0.029371 0.050391 0.310012 0.187542 0.084038 0.085244 0.240134 0.293905 0.820443 1.867096 104.295708 0.084177 0.073812 0.087195 0.264424 0.299144 0.175360 0.133903 0.211447 0.249230 0.525822 1.250266 432.876282 1.666667
0.000000 0.188172 0.092717 0.130876 0.268790 0.407584 0.319728 0.215127 0.236571 0.258054 0.176432 0.310326 97.805054 0.191480 0.100673 0.133901 0.267516 0.408837 0.329640 0.215911 0.230417 0.254223 0.165677 0.291892 105.450958 0.168282 0.098603 0.135664 0.294501 0.379316 0.296366 0.210397 0.259046 0.282350 0.272689 0.616395 556.983032 2.649656
0.000000 0.111022 0.068075 0.085577 0.166499 0.227407 0.184524 0.129616 0.144127 0.156334 0.181726 0.225196 22.742779 0.098196 0.055039 0.080415 0.205129 0.257375 0.203758 0.137283 0.187261 0.210050 0.347730 0.573735 790.978271 0.063774 0.039792 0.058498 0.211491 0.202714 0.117247 0.098904 0.173310 0.201745 0.528259 0.905694 241.023529 5.966401
0.000000 0.211610 0.073874 0.122544 0.285787 0.391723 0.346006 0.249652 0.266295 0.279848 0.149425 0.217338 57.250122 0.221271 0.101319 0.150018 0.337448 0.413772 0.356471 0.272172 0.327013 0.349702 0.208480 0.436902 147.152496 0.157588 0.063367 0.105499 0.281390 0.339151 0.280857 0.207262 0.262302 0.281257 0.282619 0.521781 197.656281 3.442207
0.000000 0.048948 0.042967 0.065069 0.237466 0.210680 0.119263 0.100443 0.206301 0.239535 0.665191 1.276019 674.856445 0.061234 0.042690 0.058315 0.176666 0.227642 0.145771 0.101968 0.152067 0.173523 0.487231 0.743020 15.129276 0.122080 0.074893 0.092587 0.245507 0.371782 0.263008 0.166610 0.202783 0.231889 0.343985 0.690019 390.176575 4.862846
0.000000 0.109232 0.061379 0.084653 0.130975 0.144576 0.117909 0.128952 0.136258 0.142745 0.092818 0.033356 61.368179 0.106081 0.066932 0.089099 0.129859 0.131887 0.107790 0.123779 0.133959 0.139044 0.099390 0.050931 489.149597 0.097334 0.056632 0.079063 0.126711 0.132829 0.107078 0.119801 0.138578 0.145023 0.135812 0.096650 167.426849 42.616386
0.000000 0.041139 0.038667 0.056587 0.279192 0.203007 0.108400 0.090207 0.228885 0.275612 0.733492 1.545190 585.854309 0.135180 0.067318 0.085939 0.260826 0.375169 0.241273 0.183885 0.213924 0.247693 0.311618 0.607038 54.947998 0.144145 0.073057 0.092514 0.283402 0.435851 0.295917 0.192069 0.226571 0.264153 0.325720 0.669073 535.622498 3.145629
1.000000 0.111191 0.060967 0.083170 0.171251 0.274345 0.229792 0.137773 0.159618 0.174310 0.211791 0.272313 138.898849 0.065362 0.044222 0.070623 0.219461 0.216280 0.160612 0.110101 0.217806 0.241813 0.537644 0.967846 913.019043 0.057657 0.040684 0.074770 0.269103 0.196241 0.115549 0.120660 0.239345 0.266737 0.633195 1.273254 594.318359 3.306114
